Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Review,Review_Total_Negative_Word_Counts,Total_Number_of_Reviews,Positive_Review,Review_Total_Positive_Word_Counts,Total_Number_of_Reviews_Reviewer_Has_Given,Reviewer_Score,Tags,days_since_review,lat,lng,Sentiment
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,3/18/2017,7.7,The Park Grand London Paddington, United Kingdom , There was no heating in our room and it was freezing Also a wet room when the website said it had a bath or shower Awful room ,29,4380,,0,1,2.9,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",138 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,3/17/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,8,2,9.6,"[' Leisure trip ', ' Group ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",139 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,3/15/2017,7.7,The Park Grand London Paddington, United Kingdom , Rooms just slightly claustrophobic no TV controller Just too dark ,12,4380,,0,2,5.8,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",141 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,3/15/2017,7.7,The Park Grand London Paddington, Ireland ,No Negative,0,4380,,10,1,10,"[' Leisure trip ', ' Family with young children ', ' Deluxe Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",141 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,3/15/2017,7.7,The Park Grand London Paddington, United Kingdom , Room was looking very tired and needs a refit,10,4380,,7,8,6.7,"[' Business trip ', ' Solo traveler ', ' Compact Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",141 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,3/14/2017,7.7,The Park Grand London Paddington, Ireland , Very basic accommodation not value for money,8,4380,,2,1,2.9,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",142 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,3/14/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,8,4,10,"[' Group ', ' Deluxe Double Room ', ' Stayed 1 night ']",142 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,3/13/2017,7.7,The Park Grand London Paddington, Qatar , Tiny room that is a health hazard The wardrobe is the wedth of a window,16,4380,,2,6,5.8,"[' Leisure trip ', ' Solo traveler ', ' Compact Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",143 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,3/13/2017,7.7,The Park Grand London Paddington, United Kingdom , Very noisy air con kept us awake Lack of information in room No view from the window ,19,4380,,4,1,5.4,"[' Leisure trip ', ' Family with young children ', ' Deluxe Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",143 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,3/13/2017,7.7,The Park Grand London Paddington, United Kingdom , I didn t like the room layout I felt it was a box,14,4380,,5,4,6.3,"[' Leisure trip ', ' Group ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",143 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,3/13/2017,7.7,The Park Grand London Paddington, United Kingdom , Cost of hotel for the room provided ,9,4380,,2,5,5.8,"[' Leisure trip ', ' Family with young children ', ' Triple Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",143 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-11-2017,7.7,The Park Grand London Paddington, United Kingdom , Noisy heating and ventilation,5,4380,,3,5,5.8,"[' Leisure trip ', ' Couple ', ' Deluxe Twin Room ', ' Stayed 2 nights ']",145 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-11-2017,7.7,The Park Grand London Paddington, Malaysia ,No Negative,0,4380,,3,2,7.1,"[' Leisure trip ', ' Solo traveler ', ' Compact Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",145 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-11-2017,7.7,The Park Grand London Paddington, New Zealand , The room was appalling,5,4380,,0,2,5,"[' Leisure trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",145 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-08-2017,7.7,The Park Grand London Paddington, United Kingdom , Need a iron and iron board,7,4380,,5,1,8.3,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",148 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-07-2017,7.7,The Park Grand London Paddington, United Kingdom , Rooms on top floor very warm,7,4380,,6,2,7.5,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",149 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-06-2017,7.7,The Park Grand London Paddington, United Kingdom , N a,3,4380,,23,1,10,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",150 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-06-2017,7.7,The Park Grand London Paddington, Estonia , The room on the basment floor is very noisy ,11,4380,,0,5,7.5,"[' Group ', ' Deluxe Twin Room ', ' Stayed 2 nights ']",150 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-05-2017,7.7,The Park Grand London Paddington, Australia ,No Negative,0,4380,,4,1,8.3,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 1 night ']",151 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-05-2017,7.7,The Park Grand London Paddington, Australia , No hanging space and bathroom flooded after shower,9,4380,,0,1,5.4,"[' Leisure trip ', ' Solo traveler ', ' Compact Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",151 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-04-2017,7.7,The Park Grand London Paddington, Nigeria , The tv in the room could have been better positioned Really awkward from the angle of the bed ,20,4380,,8,1,10,"[' Leisure trip ', ' Solo traveler ', ' Compact Double Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",152 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-04-2017,7.7,The Park Grand London Paddington, Austria , Small room the lack of a proper duvet ,10,4380,,14,17,8.3,"[' Solo traveler ', ' Deluxe Double Room ', ' Stayed 3 nights ']",152 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-03-2017,7.7,The Park Grand London Paddington, Sweden , expensive and poor breakfast poor cleaning poor facilities small and short bed the bathroom is just Dirty and very poor,21,4380,,2,7,4.2,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 2 nights ']",153 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-03-2017,7.7,The Park Grand London Paddington, United Kingdom , Distance from the tube as we were told Bayswater not Paddington,12,4380,,4,1,6.7,"[' Business trip ', ' Couple ', ' Club Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",153 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-02-2017,7.7,The Park Grand London Paddington, United Kingdom , Bed was a little hard ,7,4380,,7,2,9.2,"[' Leisure trip ', ' Family with young children ', ' Deluxe Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",154 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-01-2017,7.7,The Park Grand London Paddington, China , My room was too small ,7,4380,,0,8,8.3,"[' Leisure trip ', ' Solo traveler ', ' Compact Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",155 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-01-2017,7.7,The Park Grand London Paddington, United Kingdom , N a,3,4380,,3,1,7.9,"[' Leisure trip ', ' Family with young children ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",155 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,03-01-2017,7.7,The Park Grand London Paddington, South Africa , All was good,4,4380,,22,7,9.6,"[' Business trip ', ' Solo traveler ', ' Compact Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",155 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/28/2017,7.7,The Park Grand London Paddington, India , They don t change Bedsheets on daily basis,9,4380,,2,1,7.9,"[' Leisure trip ', ' Family with young children ', ' Triple Room ', ' Stayed 7 nights ', ' Submitted from a mobile device ']",156 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/27/2017,7.7,The Park Grand London Paddington, United Kingdom , the bathroom was a cupboard,6,4380,,0,1,6.7,"[' Leisure trip ', ' Family with young children ', ' Triple Room ', ' Stayed 2 nights ']",157 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/27/2017,7.7,The Park Grand London Paddington, United Kingdom , Noisy AC unit in room Loud tap sounds from other rooms Not enough plugs in room for appliances,19,4380,,4,1,7.1,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",157 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/27/2017,7.7,The Park Grand London Paddington, United Kingdom , FOH staff were not that friendly efficient yes but it lacked any personal touch or smiles ,18,4380,,10,1,7.1,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",157 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/25/2017,7.7,The Park Grand London Paddington, Malaysia , None,2,4380,,14,1,10,"[' Family with young children ', ' Deluxe Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",159 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/24/2017,7.7,The Park Grand London Paddington, United Kingdom , Room very hot and couldn t turn air con down However receptionist took my feedback to resolve,18,4380,,0,18,8.3,"[' Business trip ', ' Solo traveler ', ' Compact Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",160 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/23/2017,7.7,The Park Grand London Paddington, Canada , The shower drain was plugged for the initial use Good after ,13,4380,,10,1,8.8,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",161 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/21/2017,7.7,The Park Grand London Paddington, United Kingdom , Tiny bar area not a lot of seating in busy periods ,13,4380,,6,6,10,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",163 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/21/2017,7.7,The Park Grand London Paddington, Australia , Continental breakfast could have been better and abit expensive for the little selection,14,4380,,14,2,10,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",163 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/20/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,9,1,9.2,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 4 nights ']",164 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/18/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,4,1,10,"[' Leisure trip ', ' Solo traveler ', ' Club Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",166 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/17/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,9,4,10,"[' Business trip ', ' Solo traveler ', ' Club Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",167 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/13/2017,7.7,The Park Grand London Paddington, United Kingdom , Room was to small fr deluxe double ad room was to cold heating not working,16,4380,,0,2,3.3,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",171 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/13/2017,7.7,The Park Grand London Paddington, United Kingdom , Bathroom being a wet room and it taking ages to dry after you have had a shower ,19,4380,,3,3,6.3,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",171 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/13/2017,7.7,The Park Grand London Paddington, United Kingdom , Nothing,2,4380,,3,5,10,"[' Leisure trip ', ' Group ', ' Deluxe Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",171 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/13/2017,7.7,The Park Grand London Paddington, United Kingdom , Awful experience nothing like photos online way too small for the price,13,4380,,2,1,3.3,"[' Leisure trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",171 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,2/13/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,15,2,10,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",171 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-12-2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,11,5,9.6,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",172 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-10-2017,7.7,The Park Grand London Paddington, Croatia , Narrow bed queen size in club room ,9,4380,,12,1,7.9,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 7 nights ', ' Submitted from a mobile device ']",174 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-10-2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,22,4,9.6,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 1 night ']",174 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-09-2017,7.7,The Park Grand London Paddington, United Kingdom , The room was very small no proper wardrobe and only four coat hangers,14,4380,,10,1,9.2,"[' Leisure trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",175 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-08-2017,7.7,The Park Grand London Paddington, United Kingdom , The bedroom was the smallest room i have ever stayed in and the bathroom was no better ,19,4380,,11,11,5.8,"[' Business trip ', ' Solo traveler ', ' Compact Double Room ', ' Stayed 1 night ']",176 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-06-2017,7.7,The Park Grand London Paddington, France , The hair dryer has bad place in the closet rather than the bathroom,14,4380,,4,2,7.5,"[' Solo traveler ', ' Deluxe Twin Room ', ' Stayed 2 nights ']",178 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-06-2017,7.7,The Park Grand London Paddington, United Kingdom , Very small room No helpful staff and no wifi Definitely not worth the price tag ,17,4380,,8,2,4.6,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 1 night ']",178 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-06-2017,7.7,The Park Grand London Paddington, Nigeria , the bathroom space is very small and the fittings needs to be improve on ,16,4380,,9,1,8.3,"[' Leisure trip ', ' Solo traveler ', ' Club Double Room ', ' Stayed 1 night ']",178 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-06-2017,7.7,The Park Grand London Paddington, United Kingdom , rooms were very small for the same price I will stay elsewhere in the future ,17,4380,,0,1,5.8,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ']",178 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-06-2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,8,1,10,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",178 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-05-2017,7.7,The Park Grand London Paddington, United States of America , Jacuzzi,2,4380,,4,7,10,"[' Leisure trip ', ' Solo traveler ', ' 2 rooms ', ' Stayed 1 night ', ' Submitted from a mobile device ']",179 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-05-2017,7.7,The Park Grand London Paddington, Ireland , En suite disappointing Much too cramped ,8,4380,,5,6,8.3,"[' Leisure trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",179 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-03-2017,7.7,The Park Grand London Paddington, United Kingdom , Being charged for a breakfast I never had,9,4380,,8,8,7.5,"[' Leisure trip ', ' Group ', ' Compact Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",181 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-03-2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,14,1,5.4,"[' Leisure trip ', ' Couple ', ' Club Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",181 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,02-01-2017,7.7,The Park Grand London Paddington, United Kingdom , No iron Not enough wardrobe space the room was very small,12,4380,,8,2,7.1,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 2 nights ']",183 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/31/2017,7.7,The Park Grand London Paddington, India ,No Negative,0,4380,,7,2,8.8,"[' Business trip ', ' Solo traveler ', ' Club Double Room ', ' Stayed 3 nights ']",184 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/30/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,6,11,10,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",185 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/30/2017,7.7,The Park Grand London Paddington, United Kingdom , No where to plug in your straighteners and look in a mirror Breakfast very expensive,16,4380,,5,1,8.8,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ']",185 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/30/2017,7.7,The Park Grand London Paddington, United Kingdom , Room was very small and the bed seemed to still be dirty after it had been cleaned ,19,4380,,7,3,5,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",185 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/28/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,7,1,10,"[' Leisure trip ', ' Solo traveler ', ' Compact Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",187 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/28/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,6,4,7.1,"[' Leisure trip ', ' Couple ', ' Club Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",187 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/25/2017,7.7,The Park Grand London Paddington, United Kingdom , Nothing,2,4380,,10,4,10,"[' Business trip ', ' Solo traveler ', ' Club Double Room ', ' Stayed 1 night ']",190 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/23/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,22,4,9.2,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",192 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/23/2017,7.7,The Park Grand London Paddington, United Kingdom , Room Very Small Air Conditioning Was Very Loud,9,4380,,3,1,6.3,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ']",192 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/23/2017,7.7,The Park Grand London Paddington, United Kingdom , Everything was fine,4,4380,,11,17,9.6,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",192 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/22/2017,7.7,The Park Grand London Paddington, United Kingdom , Small bed and room,5,4380,,0,3,5.8,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",193 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/20/2017,7.7,The Park Grand London Paddington, Ireland , Room is beyond tiny Smallest I have ever stayed in,11,4380,,14,11,6.3,"[' Business trip ', ' Solo traveler ', ' Compact Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",195 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/20/2017,7.7,The Park Grand London Paddington, United Kingdom , No parking,3,4380,,11,1,10,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",195 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/19/2017,7.7,The Park Grand London Paddington, United Kingdom , Larger communal areas such as the bar,8,4380,,3,12,8.3,"[' Leisure trip ', ' Couple ', ' Club Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",196 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/19/2017,7.7,The Park Grand London Paddington, United Kingdom , Cleaning access for disabled,5,4380,,7,1,6.3,"[' Family with young children ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",196 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/19/2017,7.7,The Park Grand London Paddington, United Kingdom , No snack in the mini bar,7,4380,,4,1,10,"[' Leisure trip ', ' Group ', ' Triple Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",196 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/18/2017,7.7,The Park Grand London Paddington, United Kingdom , Nothing all good,4,4380,,26,13,10,"[' Business trip ', ' Solo traveler ', ' Club Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",197 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/18/2017,7.7,The Park Grand London Paddington, United Kingdom , Bathroom a little small,5,4380,,15,2,9.6,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",197 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/17/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,9,3,9.6,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",198 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/17/2017,7.7,The Park Grand London Paddington, Ireland ,No Negative,0,4380,,10,7,10,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 2 nights ']",198 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/17/2017,7.7,The Park Grand London Paddington, India , Couldnt find one reason,5,4380,,5,41,10,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",198 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/16/2017,7.7,The Park Grand London Paddington, United Kingdom , Nothing perfect location and lovely place to stay ,10,4380,,7,3,10,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",199 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/15/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,7,5,9.2,"[' Leisure trip ', ' Family with young children ', ' Triple Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",200 day,51.5142184,-0.1809032,0
1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,1058,1/13/2017,7.7,The Park Grand London Paddington, United Kingdom ,No Negative,0,4380,,3,2,9.2,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",202 day,51.5142184,-0.1809032,0
